Time (s),Target Speed,Current Position,Current Speed,Target Degree
9.5367431640625e-07,4863.425879028542,-202.44710540771484,2.4875337218344677,2048.095827653102
0.015930891036987305,1209.7884216308594,-202.44710540771484,0.0,-2026.19483396725
0.05204010009765625,1203.5531112940278,-202.14454650878906,8.37512456854735,258.8948466075737
0.08386063575744629,1231.7769062495827,-203.15908813476562,-31.900922850867,299.5479940555615
0.11571693420410156,1202.1060218834316,-202.6976776123047,14.47448094297852,237.42316426458638
0.15201950073242188,1213.9934531263295,-202.8536605834961,-4.298017987242066,276.4722850285733
0.1834697723388672,1221.5419871646473,-203.29268646240234,-13.952068858396284,277.2756057971708
0.2196488380432129,1258.609854216645,-205.5,-61.016423694408566,313.5743199584641
0.251678466796875,1315.8578786179569,-209.62686920166016,-128.91733635219376,356.9452382675906
0.2834751605987549,1235.6079834577004,-209.5,3.986694237166232,203.97592578536072
0.3195831775665283,1320.4878673192384,-213.5,-110.81311219873052,370.20403530579665
0.35151171684265137,1322.3624277715567,-216.5,-93.93737961926092,306.88872162317284
0.38344526290893555,1342.6479181412699,-219.86363983154297,-105.32226469182991,328.4700657607183
0.41951751708984375,1354.5062018989183,-223.5,-100.8436698315305,322.2235097366445
0.45168137550354004,1316.6537869690906,-224.5,-31.089644948484175,263.04909494233965
0.4875481128692627,1288.5400264181128,-224.0434799194336,12.72315543270253,260.63387237694195
0.5198187828063965,1238.6814359216985,-221.5,78.86427346383583,219.19238844136794
0.5516617298126221,1160.7935567014067,-216.01612854003906,172.1182624312493,163.79351835883338
0.5877604484558105,1109.8901304248259,-208.54141998291016,207.12591584469124,174.80196683896745
0.6197078227996826,1055.5278173972795,-200.6999969482422,245.45361732614893,149.20233095512557
0.6518230438232422,1013.5964661782272,-192.35848999023438,259.7291563045173,148.34969207536733
0.6879606246948242,950.2962701619551,-181.71990966796875,294.3056141831997,117.24135339232184
0.7196328639984131,873.4661595470604,-170.67910766601562,348.75045186167006,73.97108619395988
0.7557394504547119,831.6074010974861,-158.5,337.3209981708565,100.31509771938897
