Time (s),Target Speed,Current Position,Current Speed,Target Degree
1.1920928955078125e-06,3906.0709900815773,-173.0,0.0,1660.597877828468
0.017472267150878906,564.1876572552555,-173.5,-28.646095425425834,-1767.8027758034568
0.05321550369262695,556.3895588166658,-174.0,-13.982598027776481,119.20044519296712
0.08537435531616211,561.4828817813521,-174.6525421142578,-20.296329254727475,131.53941701186045
0.11714768409729004,556.5625925953723,-175.0,-10.937654325620493,120.35516789098214
0.15314054489135742,540.6732321293857,-174.5,13.87794645102373,104.59693740091511
0.1850428581237793,538.5942547036531,-174.0,15.676242160578267,113.82634130764714
0.21711039543151855,561.01427923738,-174.62820434570312,-19.596450909956342,145.731251550583
0.2531008720397949,640.1567906056173,-179.5,-135.26131767602882,224.67861743562528
0.2849855422973633,593.1613411936676,-181.14102172851562,-51.465496227727144,100.79932696397924
0.3210568428039551,634.189597668101,-185.0,-106.98266278016828,189.8232370025918
0.3529224395751953,549.1717611850966,-184.0,31.380398024839145,43.816285214821406
0.38501834869384766,519.2935736044993,-181.64634704589844,73.3318674788293,75.73188304198719
0.42100977897644043,485.88050872718844,-177.5,115.19915212135263,60.634542502405296
0.4530527591705322,430.64086735225396,-171.5,187.26522107957675,13.809422196269807
0.48890066146850586,436.15018798014665,-165.79730224609375,159.0740275200681,70.35735261959175
0.5217859745025635,284.18722317457673,-153.58108520507812,371.6249120592992,-130.12366917108668
0.5528764724731445,313.8212115869597,-144.5,291.9646473550672,39.947480213712616
0.5898654460906982,301.5895458106827,-134.21875,278.0799236488621,5.619224204905374
0.6211385726928711,253.68069309981146,-124.08885192871094,324.1616845960174,-45.583273445279985
0.6530721187591553,233.8097256376984,-113.77586364746094,322.9033360953725,-25.428271587064117
0.6896028518676758,240.76933835440852,-103.63792419433594,277.5108500571056,6.247467341634097
0.7210659980773926,217.9397926589337,-94.64814758300781,285.59417084513655,-24.704601525479056
0.7570786476135254,202.3325484237725,-84.62962341308594,278.211164003999,-18.97713945460333
0.7890918254852295,163.3785886487324,-74.70370483398438,310.04803503206057,-54.37964776879763
0.8209052085876465,178.36514717998654,-66.5,257.72475470002246,3.6867126045736036
0.85691237449646,158.70160301649045,-57.16070556640625,259.36634686053674,-28.063002579692395
0.8889620304107666,142.13746892509639,-48.85211181640625,259.2779245128602,-30.912309803922554
0.920957088470459,119.54175603449721,-40.2674560546875,268.321926791463,-42.62094422363906
0.9570045471191406,135.72566315497093,-32.5,215.45722807504845,1.6120719835514947
0.9890244007110596,81.85532489837863,-23.6702880859375,275.80875212249396,-78.34859562513567
1.0250623226165771,110.92342639925594,-16.354705810546875,202.97664203639636,8.021315802696051
1.0570740699768066,73.20308361783941,-8.666656494140625,240.2170489507364,-60.164943563141065
1.0891120433807373,48.00658810567768,-0.5,254.98901982387054,-58.01556285006008
1.1250953674316406,64.42250992385637,6.8125,203.25415012690607,-11.60014893371519
1.1568660736083984,64.39130582900972,12.65789794921875,183.8214971209213,-20.173426365216958
1.189589023590088,44.69622987854338,19.04998779296875,195.33965755919854,-42.68019177559135
1.2250664234161377,56.785261230074795,24.60552978515625,156.67279866602118,-7.661502018051239
1.2572124004364014,67.81108887883127,28.620697021484375,124.91252846366665,0.7485103406316771
1.293050765991211,32.58212005108557,34.5,164.0297999148574,-49.66074245602546
1.325068473815918,63.32454617077735,37.763427734375,101.91433060078775,20.50905182497535
1.3569200038909912,18.545147512681723,42.84783935546875,159.59862296063463,-63.19490403061971
1.3929731845855713,52.44196306667849,46.166656494140625,92.04120657506711,19.42460639965917
1.4249792098999023,37.170761605043964,49.56451416015625,106.16701679107257,-24.364354977587453
1.4611499309539795,32.75971536019966,53.227264404296875,101.309593052011,-14.957507610600146
1.4931368827819824,8.911303542513835,57.304351806640625,127.46665474034154,-41.71596137826665
1.5249943733215332,30.00670780053001,59.9630126953125,83.44544468140832,8.681153337700625
1.5612304210662842,-18.38633961683857,65.26821899414062,146.4165027142622,-66.99160889213415
1.5931434631347656,-36.84920252986301,70.381591796875,160.1433648935217,-53.41971639921694
1.6251707077026367,-46.984977309477856,75.5,159.9749621824631,-48.64647157064864
1.6610887050628662,-59.36082999467709,81.29495239257812,161.2848753492014,-52.351071868033884
1.69305419921875,-56.66765761888317,85.82440185546875,141.69808984657612,-36.67046179837241
1.7292735576629639,-77.07242526229821,91.5,156.7873754371637,-61.25432436429914
1.7614562511444092,-67.05966819109355,95.57546997070312,126.51454708281217,-30.080499490790597
1.79313325881958,-73.4018803109745,99.5,124.00313385162418,-44.63951828346595
1.8290643692016602,-75.93545617286001,103.61666870117188,114.50353128419377,-39.959004133010204
1.861022710800171,-74.44522608982138,106.85250854492188,101.23368166662937,-34.03164905961137
1.893073558807373,-70.91494272097353,109.61331176757812,86.14719864302879,-28.74455634919989
1.929065227508545,-70.4079296366906,112.35482788085938,76.16378979161975,-29.331367932940342
1.9610626697540283,-65.15365520671286,114.30459594726562,60.90743885363601,-21.326270107333535
1.9976277351379395,-35.58701338281327,114.68359375,10.36637647135544,11.801373876205503
2.029010057449341,-37.1896156719464,115.05401611328125,11.802639075639828,-11.74655900837127
2.061018228530884,-31.381646517027022,115.11538696289062,1.9181209854096186,-2.4213256801251815
2.0971155166625977,-16.557245620399677,114.38134765625,-20.34241615350054,11.110078740305097
2.129214286804199,5.071414350197678,112.74560546875,-50.93770881282946,28.584768504397434
2.161059617996216,9.690613846934237,111.05862426757812,-53.013103970150816,15.898583167332617
2.1972529888153076,3.2840677539141048,109.69232177734375,-37.78118551433601,3.0508575609704103
2.229495048522949,46.294851204534716,106.5,-98.82475200755786,64.13843305583211
2.2655365467071533,-23.397039476847418,107.057373046875,15.47048897182903,-59.618465416973834
2.297122001647949,-7.992087574964709,106.76596069335938,-9.233056352923402,12.98091691961327
2.3290364742279053,-42.09156638035762,108.1400146484375,43.019228472471035,-45.75960325079336
2.365186929702759,-4.375101588474328,107.5,-17.708164019209455,30.17108736476072
2.3972370624542236,-77.13570573495625,110.5,93.5595095582604,-94.94493206018856
2.4289278984069824,-67.26714541140412,112.70968627929688,69.74628808801728,-19.511675815313996
2.464932680130005,-2.474637689711969,111.48043823242188,-34.143731291886304,53.82064806091174
2.497361183166504,-96.36270041294988,115.0625,110.39616735491646,-118.96846751408637
2.533195972442627,-37.252368732798814,115.442626953125,10.611858044248024,33.8278763047286
2.56520414352417,-58.324429166299765,116.76596069335938,41.3208462993017,-38.0904953342489
2.5971412658691406,-26.183460085387615,116.41262817382812,-11.069660437114388,23.158083570240784
2.6330924034118652,-15.766432750089542,115.5,-25.389278749850764,8.998750897956667
2.665191888809204,-103.59319696413226,119.01052856445312,109.28689972537668,-116.10141482423235
2.701327323913574,-37.42083037998987,118.978271484375,-0.8928543146002165,40.776927977003695
2.7335610389709473,-34.40153854380047,118.8057861328125,-5.3500562030408805,-4.072308223528402
2.7652461528778076,-41.90394308046543,119.01052856445312,6.471476585931966,-16.750481490021492
2.8019917011260986,8.040852783172994,116.5,-68.40142130528832,50.82491040104317
2.833268404006958,-31.151751918027973,116.41262817382812,-2.789174049380461,-39.696658915976975
2.8652589321136475,-42.10675558282398,116.86013793945312,13.977466173196214,-20.997073682210328
2.9008777141571045,45.88035960805706,112.63580322265625,-118.58661008894927,98.09643075295541
2.9330081939697266,-74.03992793699081,114.99505615234375,73.41635938717216,-129.50615199989906
2.969294309616089,-18.135138551333284,114.355712890625,-17.627145383194527,40.40292430325065
3.000920057296753,-0.19455996333874026,112.99505615234375,-42.99258723558127,23.09894263139256
3.0329439640045166,7.894453144893923,111.36163330078125,-51.02953291076071,18.001164970044695
3.068967342376709,-2.7246107362192014,110.28945922851562,-29.75717953468675,-2.903996755730221
3.100992202758789,57.97923725029027,106.5,-118.29872875048379,85.37234059269575
3.1336781978607178,4.56322994103895,105.63726806640625,-26.396276789752417,-37.650764214915135
3.169200897216797,-46.45845261822794,107.5,52.430754363713234,-58.304448747436055
3.2014241218566895,-15.0,107.5,0.0,22.746490909716908
3.237704277038574,-15.0,107.5,0.0,-3.3
3.26908540725708,-15.0,107.5,0.0,-3.3
3.3010971546173096,-15.0,107.5,0.0,-3.3
3.337592124938965,3.442662624467502,106.5,-27.404437707445837,19.35050212415032
3.36965012550354,-92.10725694228125,110.31787109375,119.11919125796877,-121.99778855909862
3.401507616043091,-31.9274092576123,110.8599853515625,17.012397590812167,40.16134162682665
3.4369921684265137,-52.738079076300636,112.5,46.23013179383439,-35.87543964446424
3.468900680541992,-59.93954599961036,114.17999267578125,52.63260108007977,-29.027858483771325
3.5048019886016846,-35.525631277948094,114.56304931640625,10.665887741892654,8.32098951158475
3.537083148956299,-31.608355365955468,114.68359375,3.735279776592444,-4.414193479933594
3.5689358711242676,-29.3671875,114.68359375,0.0,-4.585207867812999
3.605001211166382,-29.3671875,114.68359375,0.0,-6.46078125
3.6371138095855713,-29.3671875,114.68359375,0.0,-6.46078125
3.6728596687316895,-25.917650355248675,114.5,-5.137249407918876,-2.1689667577296885
3.705065965652466,-26.021778884514372,114.355712890625,-4.482744827892714,-4.974281357395713
3.736994743347168,-21.731160823042675,114.01998901367188,-10.514695340501792,0.7653518068443876
3.7738754749298096,5.576220597532075,112.17999267578125,-49.893676581824295,30.28617321200492
3.804994583129883,53.90252955227537,108.5,-118.17088258712562,75.29954115965694
3.8369064331054688,-48.614013838472545,110.01998901367188,47.623393018547986,-105.23778175439433
3.873154640197754,45.29928000737104,106.5,-97.16546667895173,97.23337647687066
3.905691146850586,-23.211030181469468,107.0,15.351716969115785,-64.06546135338004
3.941387891769409,-4.594244258286906,106.5,-14.009592902855157,15.514448508690766
3.9728739261627197,-13.0,106.5,0.0,-9.976714972053502
4.004879951477051,-63.79494195074924,108.94793701171875,76.49844654551957,-70.64394513862894
4.0409462451934814,-37.87337217345305,110.01998901367188,29.72232357684884,5.2841664872444785
4.0730884075164795,-37.25510705918533,110.85260009765625,25.91651143978805,-12.520682777092475
4.105982542037964,-51.79605300524619,112.33999633789062,45.193433882441575,-31.612996126625426
4.140945672988892,-34.17348711748576,112.8353271484375,14.171388034351276,3.2813249033553795
4.173222303390503,-37.7242118423019,113.42001342773438,18.140308311388583,-14.623217861176308
4.209143877029419,-41.044362589923026,114.17999267578125,21.140628730600877,-15.438887339549224
4.241225719451904,-3.838120327567566,112.99505615234375,-36.91998662853322,36.961044571224825
4.273205280303955,-18.871448906604975,112.65216064453125,-10.721453970762544,-14.685133437296077
4.309161186218262,3.39732914088912,111.1158447265625,-42.715030990023536,25.231578325676004
4.341290473937988,31.878377796422654,108.5,-81.46396299403776,45.8724164804437
4.373328447341919,-51.546315310124434,110.16665649414062,52.02167053640531,-90.48959541207705
