Time (s),Target Speed,Current Position,Current Speed,Target Degree
1.1920928955078125e-06,-92.27477663864173,-144.18084716796875,5.018247951640337,-40.63131963879391
0.20787358283996582,-21.527962677559525,-144.43478393554688,-1.221502633754956,-0.7641649914000586
0.41365671157836914,-20.657191167786433,-144.6666717529297,-1.126869700824696,-4.258953905360295
0.6186118125915527,-22.48788633442478,-144.5,0.8131438907079672,-5.3101887628717845
0.8242793083190918,-23.921504165302174,-144.22222900390625,1.3507003015452892,-5.655736085957833
1.029752254486084,-21.188887715662535,-144.5,-1.3518538072291113,-4.099628985440849
1.2355122566223145,-22.0,-144.5,0.0,-4.94512252904061
1.440352439880371,-22.0,-144.5,0.0,-4.84
1.6455903053283691,-22.0,-144.5,0.0,-4.84
1.850473165512085,-22.0,-144.5,0.0,-4.84
2.055650234222412,-22.0,-144.5,0.0,-4.84
2.3612213134765625,-22.0,-144.5,0.0,-4.84
2.6677091121673584,-19.687508645018177,-144.88815307617188,-1.2664650838238716,-3.9358554640617975
2.972139358520508,-22.76499091943554,-144.5,1.2749848657259009,-5.473362411261578
3.277588367462158,-21.82453519047884,-144.5294189453125,-0.09631504711859618,-4.704523579073737
3.582869529724121,-23.22183794427381,-144.30487060546875,0.7355339435813452,-5.343640247555711
