Time (s),Target Speed,Current Position,Current Speed,Target Degree
2.384185791015625e-06,4239.8856389255225,-197.5,0.0,2167.131007349752
0.03165769577026367,790.0,-197.5,0.0,-915.1425899223266
0.06760811805725098,790.0,-197.5,0.0,173.8
0.09939026832580566,790.0,-197.5,0.0,173.8
0.13138365745544434,790.0,-197.5,0.0,173.8
0.1675550937652588,790.0,-197.5,0.0,173.8
0.19967222213745117,790.0,-197.5,0.0,173.8
0.2360835075378418,793.9011275064354,-197.6904754638672,-5.232042751611044,178.3180267323246
0.26732563972473145,786.342452520659,-197.5,6.095912465568417,165.60982541895675
0.2992892265319824,790.0,-197.5,0.0,176.85140573007126
0.33620381355285645,793.8578200119222,-197.6904754638672,-5.159863594089077,178.2267256224371
0.367326021194458,786.3275449147673,-197.5,6.120758475387857,165.60077964914055
0.3999629020690918,794.2632144444904,-197.6904754638672,-5.835520981702641,182.11593903953056
0.4359908103942871,786.8279520368459,-197.5,5.286746605256889,166.78832521463727
0.46746182441711426,790.0,-197.5,0.0,176.48780489954203
0.5038042068481445,790.0,-197.5,0.0,173.8
0.5362987518310547,790.0,-197.5,0.0,173.8
0.5674562454223633,790.0,-197.5,0.0,173.8
0.604172945022583,813.5489577944404,-198.65747833251953,-31.531740773937102,200.9227024612755
0.6357090473175049,791.0050919313519,-198.5,4.991513447746869,154.2007719936187
0.667161226272583,817.0816423399174,-199.5,-31.802737233195586,206.74919917298612
0.7035632133483887,777.5195421117085,-198.5,27.467429813819162,137.86478105830741
0.7358758449554443,816.5663978752444,-199.5,-30.94399645874064,216.6097740954757
0.7714478969573975,789.4882261549265,-199.09235382080078,11.468648547127794,151.61387841886938
0.8722877502441406,796.894819064698,-199.1451644897461,-0.523601842856096,177.35538936169894
0.9034512042999268,804.8362077413033,-199.5,-11.393679568838804,185.6108900644782
0.9712684154510498,798.0,-199.5,0.0,172.87237142078146
1.0393085479736328,788.5248390261522,-198.76087188720703,10.864414204459834,168.09558754030786
1.0712285041809082,811.8935084141888,-199.5,-23.155847356981198,201.69000561970094
1.4396204948425293,794.4450159075305,-198.86842346191406,1.7144632335428553,173.25194503274625
1.475282907485962,787.8024772230503,-198.5,10.329204628249434,166.76655395511764
1.5392694473266602,807.374666691501,-199.5,-15.624444485835086,188.17296383505305
1.6754379272460938,789.5932309761291,-198.5,7.344615039784825,169.10172850373908
1.707136869430542,816.9145614430665,-199.5,-31.52426907177753,207.5225240561789
1.7431719303131104,777.3506510003176,-198.5,27.74891499947073,137.4861605755507
1.8076183795928955,807.3133628410285,-199.5,-15.52227140171421,192.39140397656567
1.8436877727508545,777.367047144434,-198.5,27.721588092610094,144.63252210071505
2.0113818645477295,798.4617633645479,-199.08878326416016,-3.5110505131788656,179.5544200087358
2.1797502040863037,794.2902970317755,-198.81578826904297,1.621426740660707,173.83455294778105
2.2121012210845947,788.1468381280657,-198.5,9.755269786557072,166.83562868616667
