Time (s),Target Speed,Current Position,Current Speed
1.430511474609375e-06,2565.034953769804,-6.5,0.0
0.017364501953125,635.7451988516551,-6.753021240234375,-14.55518981786263
0.05316448211669922,622.9794707968312,-6.558837890625,5.426467942781379
0.08534932136535645,630.6321126660778,-6.753021240234375,-6.033379508567111
0.11710548400878906,621.2222579047676,-6.5,7.962903492053964
0.1531214714050293,626.0,-6.5,0.0
0.18516254425048828,631.7505396301939,-6.753021240234375,-7.897424448760595
0.22126197814941406,621.7945671054283,-6.5,7.009054824286214
0.2531747817993164,626.0,-6.5,0.0
0.28520631790161133,607.5099390632487,-5.686614990234375,25.39420149614798
0.3210761547088623,644.8522710940226,-6.753021240234375,-29.733643555141928
0.35331201553344727,632.5962892026,-7.0,-7.6604820043334545
0.38524746894836426,622.37163102634,-6.753021240234375,7.7340898909959686
0.421053409576416,628.3419463837548,-6.81707763671875,-1.7893930614664295
0.45331907272338867,621.4342522798411,-6.558837890625,8.00183213776494
0.48903346061706543,608.8470479266947,-5.722900390625,23.407589393008784
0.5210649967193604,635.9563490385175,-6.2977294921875,-17.94238511627907
0.553044319152832,607.0339048755033,-5.5,24.943491874161325
0.5892398357391357,631.584981098149,-5.96575927734375,-12.86990664795673
0.6211786270141602,637.0559708873433,-6.54486083984375,-18.12754587994716
0.6530773639678955,626.179443359375,-6.54486083984375,0.0
0.6891207695007324,622.7612553595374,-6.379302978515625,4.593260924208549
0.7212579250335693,621.9435171843807,-6.221710205078125,4.905539393219735
0.7571184635162354,628.1541480842752,-6.379302978515625,-4.3948936170212765
0.7892794609069824,625.5172119140625,-6.379302978515625,0.0
0.8211624622344971,633.9247814366375,-6.7479248046875,-11.555137029812485
0.857276201248169,619.3918127618895,-6.379302978515625,10.208998586955087
0.8892269134521484,616.0982322149483,-5.96575927734375,12.941341490711034
0.9212393760681152,633.269523342336,-6.379302978515625,-12.920519047122447
0.9572756290435791,628.9361293020235,-6.54486083984375,-4.594476571080734
0.9892454147338867,626.179443359375,-6.54486083984375,0.0
1.0253105163574219,622.7633137971884,-6.379302978515625,4.5898301947901725
1.0572245121002197,625.5172119140625,-6.379302978515625,0.0
1.0889081954956055,625.5172119140625,-6.379302978515625,0.0
1.125730276107788,625.5172119140625,-6.379302978515625,0.0
1.1574780941009521,629.307277358354,-6.54486083984375,-5.213056664965016
1.193056344985962,622.7259346554955,-6.379302978515625,4.652128764278297
1.2257871627807617,625.5172119140625,-6.379302978515625,0.0
1.2571048736572266,629.3515956628856,-6.54486083984375,-5.286920505851092
1.2929823398590088,608.9683263515956,-5.71429443359375,23.148085637965632
1.325120449066162,638.1364542991008,-6.38824462890625,-20.972459639126306
1.356940746307373,625.3485636543269,-6.379302978515625,0.2810804328926462
1.3931992053985596,625.5172119140625,-6.379302978515625,0.0
1.4251985549926758,629.2838320040363,-6.54486083984375,-5.173981074435586
1.4611687660217285,622.7546952550209,-6.379302978515625,4.604194431736055
1.4932451248168945,625.5172119140625,-6.379302978515625,0.0
1.5254099369049072,625.5172119140625,-6.379302978515625,0.0
1.5612797737121582,611.9064564253429,-5.722900390625,18.308575228595178
1.5936033725738525,626.3215479876161,-5.875,-4.7025799793601655
1.6251041889190674,621.402698404959,-5.78399658203125,2.8888132052766613
1.661048173904419,635.4552382892051,-6.379302978515625,-16.56337729190437
1.6930665969848633,625.5172119140625,-6.379302978515625,0.0
1.7291431427001953,629.2351820813534,-6.55950927734375,-4.995241619964048
1.7612636089324951,613.5501751469453,-6.0,17.416374755091137
1.7930817604064941,632.6701643749461,-6.379302978515625,-11.921587434806067
1.829122543334961,625.5172119140625,-6.379302978515625,0.0
1.8611993789672852,628.2580007285217,-6.5,-3.763334547536036
1.8932678699493408,627.0187564216009,-6.54486083984375,-1.3988551037097614
1.929265022277832,622.7565988862272,-6.379302978515625,4.6010217130589774
1.961235761642456,625.5172119140625,-6.379302978515625,0.0
1.997267484664917,625.5172119140625,-6.379302978515625,0.0
2.029207706451416,616.8768855358302,-6.0,11.87185744028297
2.061450242996216,636.3152880086606,-6.54486083984375,-16.893074415475937
2.0978119373321533,622.7848238289115,-6.379302978515625,4.55398014191839
2.1292238235473633,625.5172119140625,-6.379302978515625,0.0
2.1652495861053467,628.9372971264031,-6.54486083984375,-4.596422945046799
2.1970744132995605,622.395424438976,-6.379302978515625,5.202979125144235
2.2291176319122314,625.7203996128975,-6.38824462890625,-0.27903516212073864
2.2652621269226074,628.7783527260295,-6.54486083984375,-4.331515611090963
2.2973294258117676,622.4179037239263,-6.379302978515625,5.165513650226884
2.3291079998016357,629.3045793114899,-6.54486083984375,-5.208559920191421
2.3651881217956543,614.9379542795963,-6.0,15.10340953400612
2.397225856781006,632.6202375268496,-6.379302978515625,-11.838376021311744
2.4331979751586914,625.5172119140625,-6.379302978515625,0.0
2.4654111862182617,616.9356117849927,-6.0,11.773980358345483
2.497112512588501,624.0,-6.0,0.0
2.5340797901153564,631.6766936268881,-6.379302978515625,-10.265802854709237
2.565239906311035,625.5172119140625,-6.379302978515625,0.0
2.597242832183838,625.5172119140625,-6.379302978515625,0.0
2.63327693939209,617.6838494521201,-6.0,10.526917579799905
2.665072202682495,621.1415825105148,-5.875,3.9306958158086114
2.701072931289673,633.92153486384,-6.379302978515625,-14.007204916295825
2.733125686645508,625.5172119140625,-6.379302978515625,0.0
2.765113353729248,616.8855392412611,-6.0,11.85743459789819
2.8011913299560547,631.8254733784056,-6.379302978515625,-10.513769107238446
2.8331942558288574,625.5172119140625,-6.379302978515625,0.0
2.8652684688568115,625.5172119140625,-6.379302978515625,0.0
2.9012062549591064,625.5172119140625,-6.379302978515625,0.0
2.933231830596924,625.5172119140625,-6.379302978515625,0.0
2.9692420959472656,625.5172119140625,-6.379302978515625,0.0
3.0012784004211426,625.5172119140625,-6.379302978515625,0.0
3.0332353115081787,625.5172119140625,-6.379302978515625,0.0
3.069272518157959,628.9360563458381,-6.54486083984375,-4.594354977438435
3.1013364791870117,622.419033016242,-6.379302978515625,5.163631496367462
3.13729190826416,625.5172119140625,-6.379302978515625,0.0
3.1690635681152344,625.5172119140625,-6.379302978515625,0.0
3.201037883758545,625.5172119140625,-6.379302978515625,0.0
3.2371561527252197,625.5172119140625,-6.379302978515625,0.0
3.2691092491149902,629.2883026831921,-6.54486083984375,-5.18143220636188
3.3010852336883545,622.4113190369519,-6.379302978515625,5.176488128517649
3.3370513916015625,617.6713284580552,-6.0,10.547785903241419
3.3691482543945312,636.3648292146895,-6.54486083984375,-16.975643092190786
3.4051764011383057,606.7700524968517,-5.605255126953125,26.08494668493477
3.437173366546631,640.0432422941492,-6.379302978515625,-24.210050633477753
3.469240665435791,616.9097950664418,-6.0,11.817008222596915
3.505276918411255,631.8321506863324,-6.379302978515625,-10.524897953783153
3.537262201309204,625.5172119140625,-6.379302978515625,0.0
3.569260358810425,629.2852204745445,-6.54486083984375,-5.17629519194931
3.6050567626953125,626.179443359375,-6.54486083984375,0.0
3.6370787620544434,622.414996045585,-6.379302978515625,5.170359780795806
3.673509359359741,611.8861807040295,-5.71429443359375,18.284995050575905
3.7051267623901367,641.9217803957147,-6.54486083984375,-26.237228393899453
3.737104654312134,622.4116894447905,-6.379302978515625,5.17587078211999
3.7731268405914307,628.9360381073951,-6.54486083984375,-4.594324580033478
3.805210590362549,622.4211971116875,-6.379302978515625,5.160024670624865
3.837212562561035,625.5172119140625,-6.379302978515625,0.0
3.873135805130005,625.5172119140625,-6.379302978515625,0.0
3.905205488204956,629.8062757139908,-6.568084716796875,-5.889894744672146
3.940979480743408,622.3521110819561,-6.379302978515625,5.275168053510636
3.9732747077941895,625.5172119140625,-6.379302978515625,0.0
4.005044937133789,625.5172119140625,-6.379302978515625,0.0
4.041072845458984,625.5172119140625,-6.379302978515625,0.0
4.073337078094482,629.2572074299662,-6.54486083984375,-5.12960678431865
4.10523796081543,613.7491294304104,-6.0,17.084784282649164
4.141148805618286,631.852814314105,-6.379302978515625,-10.55933733340413
4.173246622085571,610.4249730602697,-5.71429443359375,20.7203411235087
4.209563255310059,636.5123554019212,-6.379302978515625,-18.325239146431198
4.241034269332886,625.5172119140625,-6.379302978515625,0.0
4.273261785507202,625.5172119140625,-6.379302978515625,0.0
4.309089183807373,628.9505589488955,-6.54486083984375,-4.618525982534203
4.341109991073608,622.4149036489844,-6.379302978515625,5.170513775130305
4.377166748046875,625.5172119140625,-6.379302978515625,0.0
4.408972263336182,629.3026817401845,-6.54486083984375,-5.2053973013493255
4.441120386123657,622.4275109173848,-6.379302978515625,5.149501661129568
4.477156639099121,625.5172119140625,-6.379302978515625,0.0
4.509200096130371,625.5172119140625,-6.379302978515625,0.0
4.541171073913574,625.5172119140625,-6.379302978515625,0.0
4.577063798904419,625.5172119140625,-6.379302978515625,0.0
4.6092329025268555,629.268319727217,-6.54486083984375,-5.148127279736663
4.645117521286011,622.7486374667607,-6.379302978515625,4.614290745502994
4.677258014678955,625.5172119140625,-6.379302978515625,0.0
4.7091686725616455,625.5172119140625,-6.379302978515625,0.0
4.745020866394043,625.5172119140625,-6.379302978515625,0.0
4.7770607471466064,610.3991526478376,-5.71429443359375,20.76337514422898
4.809038877487183,641.7581032684456,-6.54486083984375,-25.964433181784305
4.8451738357543945,622.7678569540187,-6.379302978515625,4.582258266739694
4.8771185874938965,625.5172119140625,-6.379302978515625,0.0
4.913134574890137,628.9379544625411,-6.54486083984375,-4.597518505276818
4.9450273513793945,613.7521173076635,-6.0,17.079804487227396
4.9771811962127686,632.595901994746,-6.379302978515625,-11.79781680113906
5.013185501098633,625.5172119140625,-6.379302978515625,0.0
5.045148134231567,625.5172119140625,-6.379302978515625,0.0
5.077296018600464,625.5172119140625,-6.379302978515625,0.0
5.113218307495117,625.5172119140625,-6.379302978515625,0.0
5.144973278045654,625.5172119140625,-6.379302978515625,0.0
5.181193828582764,625.5172119140625,-6.379302978515625,0.0
5.213219404220581,625.5172119140625,-6.379302978515625,0.0
5.2450110912323,625.5172119140625,-6.379302978515625,0.0
5.281190872192383,628.9251021949215,-6.54486083984375,-4.576098059244127
5.313106298446655,622.405101544096,-6.379302978515625,5.186850616610769
5.3494226932525635,625.5172119140625,-6.379302978515625,0.0
5.381146669387817,629.3105447008247,-6.54486083984375,-5.218502235749446
5.413135290145874,622.4121523303659,-6.379302978515625,5.175099306161081
5.449081659317017,625.5172119140625,-6.379302978515625,0.0
5.481159448623657,629.6087113869347,-6.55950927734375,-5.617790462599595
5.5131731033325195,622.1416704179702,-6.379302978515625,5.62590249348716
5.54900050163269,625.5172119140625,-6.379302978515625,0.0
5.581116437911987,629.2379733201194,-6.5433349609375,-5.1077224606156
5.617067337036133,626.2049193760936,-6.54486083984375,-0.042460027864393284
5.6490631103515625,622.4139562663964,-6.379302978515625,5.17209274611013
5.681403398513794,625.5172119140625,-6.379302978515625,0.0
5.7172935009002686,628.9479074279487,-6.54486083984375,-4.6141067809561775
5.749074697494507,613.7169186465082,-6.0,17.1384689224862
5.7810752391815186,632.6263740500572,-6.379302978515625,-11.848603559991062
5.817171096801758,625.5172119140625,-6.379302978515625,0.0
5.8491668701171875,616.8824624194702,-6.0,11.862562634216177
5.885171175003052,631.8338222226314,-6.379302978515625,-10.527683847614762
5.917206287384033,629.281613031616,-6.54486083984375,-5.170282787068336
5.949084758758545,622.4006785188932,-6.379302978515625,5.194222325282189
5.985166072845459,625.5172119140625,-6.379302978515625,0.0
6.017051696777344,625.5172119140625,-6.379302978515625,0.0
6.049133062362671,629.2746301596633,-6.54486083984375,-5.158644667147071
6.085259675979614,622.7668405901691,-6.379302978515625,4.583952206489092
6.117341041564941,629.274377247356,-6.54486083984375,-5.158223146634972
6.15312933921814,622.7416658181735,-6.379302978515625,4.62591015981507
6.185481309890747,629.2507413484061,-6.54486083984375,-5.118829981718465
6.2176196575164795,622.4273734364368,-6.379302978515625,5.149730796042776
6.253410339355469,625.5172119140625,-6.379302978515625,0.0
6.285309076309204,625.5172119140625,-6.379302978515625,0.0
6.3214709758758545,628.924197797927,-6.54486083984375,-4.574590730919991
6.353332757949829,622.3990691488661,-6.379302978515625,5.1969046086605095
6.385096073150635,625.5172119140625,-6.379302978515625,0.0
6.421100378036499,628.9376805344062,-6.54486083984375,-4.597061958385467
6.453205585479736,622.4220021196967,-6.379302978515625,5.158682990609771
6.485260963439941,629.2782905144512,-6.54486083984375,-5.164745258460394
6.521113157272339,623.058010817088,-6.394287109375,4.19856270068674
6.553273916244507,624.38271069429,-6.341583251953125,1.6393705225374884
6.589470624923706,626.1423340740888,-6.379302978515625,-1.0418702667105697
6.621410846710205,625.5172119140625,-6.379302978515625,0.0
6.653403282165527,625.5172119140625,-6.379302978515625,0.0
6.689111948013306,625.5172119140625,-6.379302978515625,0.0
6.721347332000732,625.5172119140625,-6.379302978515625,0.0
6.7532031536102295,629.2942293225035,-6.54486083984375,-5.19130993854757
6.7893664836883545,622.7678569540187,-6.379302978515625,4.582258266739694
6.821369647979736,611.7252788979347,-5.772735595703125,18.94277247479636
6.857128143310547,635.6956917534981,-6.379302978515625,-16.964133065726042
6.889209747314453,629.2764707661051,-6.54486083984375,-5.161712344550246
6.921117782592773,622.4057987691186,-6.379302978515625,5.1856885749064645
6.957175254821777,625.5172119140625,-6.379302978515625,0.0
6.989172458648682,625.5172119140625,-6.379302978515625,0.0
7.021287202835083,625.5172119140625,-6.379302978515625,0.0
7.0571513175964355,628.9491036664946,-6.54486083984375,-4.616100511865985
7.089375257492065,613.8547811417917,-6.0,16.908698097013822
7.125308275222778,631.8504603217058,-6.379302978515625,-10.555414012738854
7.157006025314331,625.5172119140625,-6.379302978515625,0.0
7.189224004745483,625.5172119140625,-6.379302978515625,0.0
7.225286483764648,628.9342336953928,-6.54486083984375,-4.5913172266962885
7.2570366859436035,622.390223021838,-6.379302978515625,5.211648153707595
7.293324947357178,625.5172119140625,-6.379302978515625,0.0
7.325494050979614,616.9234090504715,-6.0,11.794318249214163
7.357143402099609,617.6405567661506,-5.722900390625,8.751741327249041
7.393186569213867,636.4455261833322,-6.379302978515625,-18.2138571154495
7.425177812576294,625.5172119140625,-6.379302978515625,0.0
7.457220077514648,614.0564402113253,-5.875,15.739266314457922
7.493160247802734,633.9365327268581,-6.379302978515625,-14.032201354659378
7.525200128555298,629.2787746048651,-6.54486083984375,-5.165552075816974
7.561089277267456,622.7482878760483,-6.379302978515625,4.6148733966903706
7.5932536125183105,625.7556102860185,-6.38983154296875,-0.3271401902391324
7.625337362289429,625.5232872053294,-6.38824462890625,0.049485517159340985
7.661276578903198,617.5213208673165,-6.0,10.797798554472514
7.693302154541016,632.6242568101983,-6.379302978515625,-11.84507482689301
7.72516393661499,625.5172119140625,-6.379302978515625,0.0
7.7615134716033936,628.9119031240624,-6.54486083984375,-4.554099607812274
7.793337345123291,622.3938096365816,-6.379302978515625,5.205670462468046
7.8290815353393555,625.5172119140625,-6.379302978515625,0.0
7.86127233505249,625.5172119140625,-6.379302978515625,0.0
7.893084287643433,625.5172119140625,-6.379302978515625,0.0
